# Gboard Dictionary version:1
1803	ᵁ	
1804	ᵂ	
1805	ᵃ	
1806	ᵄ	
1807	ᵅ	
1808	ᵆ	
1809	ᵇ	
1810	ᵈ	
1811	ᵉ	
1812	ᵊ	
1813	ᵋ	
1814	ᵌ	
1815	ᵍ	
1816	ᵎ	
1817	ᵏ	
1818	ᵐ	
1819	ᵑ	
1820	ᵒ	
1821	ᵓ	
1822	ᵔ	
1823	ᵕ	
1824	ᵖ	
1825	ᵗ	
1826	ᵘ	
1827	ᵙ	
1828	ᵚ	
1829	ᵛ	
1830	ᵜ	
1831	ᵝ	
1832	ᵞ	
1833	ᵟ	
1834	ᵠ	
1835	ᵡ	
1836	ᵢ	
1837	ᵣ	
1838	ᵤ	
1839	ᵥ	
1840	ᵦ	
1841	ᵧ	
1842	ᵨ	
1843	ᵩ	
1844	ᵪ	
1845	ᵸ	
1846	ᶛ	
1847	ᶜ	
1848	ᶝ	
1849	ᶞ	
1850	ᶟ	
1851	ᶠ	
1852	ᶡ	
1853	ᶢ	
1854	ᶣ	
1855	ᶤ	
1856	ᶥ	
1857	ᶦ	
1858	ᶧ	
1859	ᶨ	
1860	ᶩ	
1861	ᶪ	
1862	ᶫ	
1863	ᶬ	
1864	ᶭ	
1865	ᶮ	
1866	ᶯ	
1867	ᶰ	
1868	ᶱ	
1869	ᶲ	
1870	ᶳ	
1871	ᶴ	
1872	ᶵ	
1873	ᶶ	
1874	ᶷ	
1875	ᶸ	
1876	ᶹ	
1877	ᶺ	
1878	ᶻ	
1879	ᶼ	
1880	ᶽ	
1881	ᶾ	
1882	ᶿ	
1883	᷀	
1884	᷁	
1885	᷂	
1886	᷃	
1887	᷄	
1888	᷅	
1889	᷆	
1890	᷇	
1891	᷈	
1892	᷉	
1893	᷊	
1894	᷋	
1895	᷌	
1896	᷍	
1897	᷎	
1898	᷏	
1899	᷐	
1900	᷑	
1901	᷒	
1902	ᷓ	
1903	ᷔ	
1904	ᷕ	
1905	ᷖ	
1906	ᷗ	
1907	ᷘ	
1908	ᷙ	
1909	ᷚ	
1910	ᷛ	
1911	ᷜ	
1912	ᷝ	
1913	ᷞ	
1914	ᷟ	
1915	ᷠ	
1916	ᷡ	
1917	ᷢ	
1918	ᷣ	
1919	ᷤ	
1920	ᷥ	
1921	ᷦ	
1922	Ḁḁ	
1923	Ḃḃ	
1924	Ḅḅ	
1925	Ḇḇ	
1926	Ḉḉ	
1927	Ḋḋ	
1928	Ḍḍ	
1929	Ḏḏ	
1930	Ḑḑ	
1931	Ḓḓ	
1932	Ḕḕ	
1933	Ḗḗ	
1934	Ḙḙ	
1935	Ḛḛ	
1936	Ḝḝ	
1937	Ḟḟ	
1938	Ḡḡ	
1939	Ḣḣ	
1940	Ḥḥ	
1941	Ḧḧ	
1942	Ḩḩ	
1943	Ḫḫ	
1944	Ḭḭ	
1945	Ḯḯ	
1946	Ḱḱ	
1947	Ḳḳ	
1948	Ḵḵ	
1949	Ḷḷ	
1950	Ḹḹ	
1951	Ḻḻ	
1952	Ḽḽ	
1953	Ḿḿ	
1954	Ṁṁ	
1955	Ṃṃ	
1956	Ṅṅ	
1957	Ṇṇ	
1958	Ṉṉ	
1959	Ṋṋ	
1960	Ṍṍ	
1961	Ṏṏ	
1962	Ṑṑ	
1963	Ṓṓ	
1964	Ṕṕ	
1965	Ṗṗ	
1966	Ṙṙ	
1967	Ṛṛ	
1968	Ṝṝ	
1969	Ṟṟ	
1970	Ṡṡ	
1971	Ṣṣ	
1972	Ṥṥ	
1973	Ṧṧ	
1974	Ṩṩ	
1975	Ṫṫ	
1976	Ṭṭ	
1977	Ṯṯ	
1978	Ṱṱ	
1979	Ṳṳ	
1980	Ṵṵ	
1981	Ṷṷ	
1982	Ṹṹ	
1983	Ṻṻ	
1984	Ṽṽ	
1985	Ṿṿ	
1986	Ẁẁ	
1987	Ẃẃ	
1988	Ẅẅ	
1989	Ẇẇ	
1990	Ẉẉ	
1991	Ẋẋ	
1992	Ẍẍ	
1993	Ẏẏ	
1994	Ẑẑ	
1995	Ẓẓ	
1996	Ẕẕ	
1997	ẖ	
1998	ẗ	
1999	ẘ	
2000	ẙ
